id,text
153411,Ward—Sacrifice a permanent.
153412,"Permanents you control have ""Ward—Sacrifice a permanent."""
153413,Each artifact card in your graveyard has unearth {o1oBoR}.
153414,"{o4}, {oT}: Discard all the cards in your hand, then draw that many cards. You may choose an artifact or creature card with mana value 1 you discarded this way, then do the same for artifact or creature cards with mana values 2 and 3. Return those cards to the battlefield. Activate only as a sorcery."
153415,"Scry 1. You may tap an untapped artifact you control. If you do, draw a card."
153416,Create two 1/1 colorless Thopter artifact creature tokens with flying. They gain haste until end of turn.
153417,Artifact creatures you control get +1/+1.
153418,"You get an emblem with ""Artifact creatures you control get +1/+1"" and ""Artifact spells you cast cost {o1} less to cast."""
153419,"Whenever a land enters, create a tapped Powerstone token."
153420,"When CARDNAME enters, you may sacrifice another creature. When you do, destroy target nonland permanent."
153421,"When CARDNAME dies, you may gain 1 life for each creature card in your graveyard. If you do, exile CARDNAME from your graveyard."
153422,"Whenever you cast a Beast or Bird creature spell, you may copy it, except the copy is an artifact in addition to its other types."
153423,"Whenever you cast a noncreature spell, create a 1/1 colorless Soldier artifact creature token."
153424,"Creatures you control have vigilance and ""{oT}: Surveil 1."""
153425,"{o2oGoGoWoWoUoU}, Exile this card from your graveyard: Return any number of target artifact cards with total mana value 10 or less from your graveyard to the battlefield. Activate only as a sorcery."
153426,"Artifact, instant, and sorcery spells you cast cost {o1} less to cast."
153427,"{o7}: If you both own and control CARDNAME and an artifact named The Mightstone and Weakstone, exile them, then meld them into Urza, Planeswalker. Activate only as a sorcery."
153428,"{o6}: Create a token that's a copy of target artifact you control, except it's a 1/1 Soldier creature in addition to its other types."
153429,"Whenever an artifact you control enters, put a +1/+1 counter on target creature you control."
153430,"When CARDNAME enters, for each {oUoU} spent to cast it, draw a card."
153431,"When CARDNAME enters, for each {oBoB} spent to cast it, each opponent discards a card."
153432,"When CARDNAME enters, for each {oRoR} spent to cast it, it gets +1/+0 and gains trample and haste until end of turn."
153433,CARDNAME enters with three +1/+1 counters on it for each {oGoG} spent to cast it.
153434,"When CARDNAME enters, choose up to two other target creatures you control. For each {oWoW} spent to cast CARDNAME, put a +1/+1 counter on each of them."
153435,"{o1}: Until end of turn, CARDNAME gets -1/-1 and gains your choice of flying, vigilance, deathtouch, or haste."
153436,"When you cast this spell and whenever CARDNAME attacks, destroy up to one target nonland permanent. Its controller creates a tapped Powerstone token."
153437,Unearth {o8}
153438,{o2}: CARDNAME becomes a 1/1 Construct artifact creature until end of turn.
153439,You may cast colorless spells and artifact spells as though they had flash.
153440,"Whenever you cast a spell, if the amount of mana spent to cast that spell is greater than CARDNAME's power, put a +1/+1 counter on CARDNAME."
153441,Target creature gets -5/-5 until end of turn.
153442,"When CARDNAME enters, choose one — 
• Draw two cards. 
• Target creature gets -5/-5 until end of turn."
153443,{oT}: Add {oCoC}. This mana can't be spent to cast nonartifact spells.
153444,You may activate the loyalty abilities of CARDNAME twice each turn rather than only once.
153445,"Artifact, instant, and sorcery spells you cast this turn cost {o2} less to cast. You gain 2 life."
153446,"Draw two cards, then discard a card."
153447,Create two 1/1 colorless Soldier artifact creature tokens.
153448,Artifacts and planeswalkers you control gain indestructible until end of turn. Destroy all nonland permanents.
153449,"{oT}: You gain 1 life. If you control creatures named Power Plant Worker and Tower Worker, you gain 3 life instead."
153450,"When CARDNAME enters, each opponent sacrifices three creatures of their choice."
153451,"At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types."
153452,"{o3}: CARDNAME gets +2/+2 until end of turn. If you control creatures named Mine Worker and Tower Worker, put two +1/+1 counters on CARDNAME instead. Activate only once each turn."
153453,"Whenever CARDNAME or another nontoken artifact you control is put into a graveyard from the battlefield or is put into exile from the battlefield, create a tapped Powerstone token."
153454,"Whenever a nonbasic land an opponent controls enters, you gain 1 life."
153455,"{o2}, {oT}, Exile CARDNAME: You gain protection from everything until your next turn."
153456,CARDNAME enters with two +1/+1 counters on it unless two or more colors of mana were spent to cast it.
153457,"{o2}, {oT}, Exile CARDNAME: Choose a card name. Search target opponent's graveyard, hand, and library for up to four cards with that name and exile them. That player shuffles, then draws a card for each card exiled from their hand this way. Activate only as a sorcery."
153458,"When CARDNAME dies, add eight {oC}. Until end of turn, you don't lose this mana as steps and phases end."
153459,"When CARDNAME enters, target creature you control gets +2/+2 until end of turn."
153460,"{o4}, {oT}, Sacrifice CARDNAME: Draw a card."
153461,"When CARDNAME enters, put up to one target card from a graveyard on the bottom of its owner's library."
153462,"Whenever a creature you control with power equal to its toughness enters, you may pay {o1}. If you do, draw a card."
153463,Equipped creature gets +1/+1 for each Aura and Equipment attached to it and has ward {o2}.
153464,"When CARDNAME enters, you and target opponent each create a tapped Powerstone token."
153465,{o7}: Look at the top four cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
153466,"{oT}: Add {oC}. If you control creatures named Mine Worker and Power Plant Worker, add {oCoCoC} instead."
153467,CARDNAME enters tapped unless you control a legendary green creature.
153468,"{o2oGoG}, {oT}: Create a 2/2 green Bear creature token, then mill three cards. Activate only as a sorcery."
153469,"When CARDNAME enters, return all land cards from your graveyard to the battlefield tapped."
153470,{o3oG}: Put four +1/+1 counters on target land you control. It becomes a 0/0 Elemental creature with haste. It's still a land.
